driver_id,time,latitude,longitude
352,2014-02-01 00:24:53.891949+01,41.902518352,12.474088278
368,2014-02-01 00:24:54.050791+01,41.905776667,12.481001667
331,2014-02-01 00:24:54.168149+01,41.913142246,12.519546105
197,2014-02-01 00:24:54.209316+01,41.897800774,12.467385889
260,2014-02-01 00:24:54.367287+01,41.895959434,12.476828043
259,2014-02-01 00:24:54.637523+01,41.866372601,12.530925152
315,2014-02-01 00:24:54.67187+01,41.906969753,12.499387062
351,2014-02-01 00:24:54.770001+01,41.90030417,12.456415263
232,2014-02-01 00:24:55.052406+01,41.911437879,12.496917933
361,2014-02-01 00:24:55.329624+01,41.900896244,12.500648517
224,2014-02-01 00:24:55.55931+01,41.98435959,12.51340953
135,2014-02-01 00:24:56.189633+01,41.896490078,12.474818444
257,2014-02-01 00:24:56.531539+01,41.890781294,12.47129686
104,2014-02-01 00:24:56.635732+01,41.794744147,12.251063516
298,2014-02-01 00:24:57.167421+01,41.90343135,12.494065287
341,2014-02-01 00:24:57.17346+01,41.896668892,12.482406132
321,2014-02-01 00:24:57.487467+01,41.9063596,12.48170459
37,2014-02-01 00:24:57.601243+01,41.894626583,12.476315985
291,2014-02-01 00:24:58.066985+01,41.774222204,12.363723138
105,2014-02-01 00:24:58.543225+01,41.90567196,12.488674709
228,2014-02-01 00:24:58.559392+01,41.898121857,12.469130193
174,2014-02-01 00:24:58.617828+01,41.900941995,12.500532708
365,2014-02-01 00:24:58.629845+01,41.900634034,12.500139005
191,2014-02-01 00:24:58.759418+01,41.889671629,12.499026595
178,2014-02-01 00:24:58.815532+01,41.9024658,12.495693435
156,2014-02-01 00:25:00.754827+01,41.910890983,12.498335697
187,2014-02-01 00:25:01.042633+01,41.904681667,12.482905
196,2014-02-01 00:25:01.260544+01,41.89472244,12.476355797
58,2014-02-01 00:25:01.857971+01,41.904763947,12.482799568
53,2014-02-01 00:25:02.099346+01,41.900241007,12.473450203
343,2014-02-01 00:25:02.11991+01,41.897915935,12.469336685
61,2014-02-01 00:25:02.231144+01,41.900273333,12.462846667
79,2014-02-01 00:25:02.51848+01,41.89684239,12.48701092
89,2014-02-01 00:25:03.066481+01,41.796553794,12.489970059
297,2014-02-01 00:25:03.171864+01,41.889410657,12.500191127
59,2014-02-01 00:25:04.154941+01,41.88289229,12.475676664
248,2014-02-01 00:25:04.158827+01,41.882683512,12.498817418
234,2014-02-01 00:25:04.453984+01,41.925165363,12.505825528
2,2014-02-01 00:25:04.603914+01,41.893946458,12.46769562
311,2014-02-01 00:25:04.904901+01,41.897377457,12.481909413
298,2014-02-01 00:25:05.592936+01,41.901787785,12.494690744
94,2014-02-01 00:25:05.671622+01,41.902543237,12.486010271
197,2014-02-01 00:25:05.734095+01,41.897641941,12.469366263
362,2014-02-01 00:25:06.591378+01,41.889919684,12.474481852
172,2014-02-01 00:25:06.706758+01,41.90751132,12.490227346
188,2014-02-01 00:25:06.859631+01,41.896259086,12.482797241
318,2014-02-01 00:25:07.925409+01,41.903840769,12.489094401
260,2014-02-01 00:25:08.049578+01,41.895959434,12.476828043
331,2014-02-01 00:25:08.143933+01,41.912469473,12.517726058
352,2014-02-01 00:25:08.467417+01,41.902259812,12.472688248
317,2014-02-01 00:25:08.536615+01,41.909456689,12.448545087
295,2014-02-01 00:25:08.607793+01,41.889002986,12.480297472
232,2014-02-01 00:25:09.102998+01,41.91171888,12.497362357
197,2014-02-01 00:25:09.226145+01,41.897800774,12.467385889
135,2014-02-01 00:25:09.330905+01,41.896575663,12.474225588
368,2014-02-01 00:25:09.514089+01,41.90546,12.481273333
351,2014-02-01 00:25:09.732033+01,41.900062987,12.454112436
224,2014-02-01 00:25:10.282476+01,41.98435994,12.51341033
357,2014-02-01 00:25:10.287883+01,41.880275758,12.466869682
259,2014-02-01 00:25:10.291538+01,41.867809778,12.530366481
315,2014-02-01 00:25:10.40335+01,41.907518228,12.49869117
361,2014-02-01 00:25:10.473713+01,41.900999802,12.500322042
104,2014-02-01 00:25:10.943461+01,41.794744147,12.251063516
257,2014-02-01 00:25:11.171837+01,41.890781294,12.47129686
341,2014-02-01 00:25:12.425176+01,41.896426123,12.480932351
321,2014-02-01 00:25:13.125585+01,41.90642798,12.48159065
291,2014-02-01 00:25:13.158893+01,41.773361745,12.361351327
365,2014-02-01 00:25:13.285497+01,41.900634034,12.500139005
174,2014-02-01 00:25:13.625475+01,41.900887276,12.500501667
191,2014-02-01 00:25:13.766072+01,41.889780076,12.498504436
37,2014-02-01 00:25:13.976116+01,41.893381787,12.475556842
228,2014-02-01 00:25:14.122627+01,41.898121857,12.469130193
196,2014-02-01 00:25:14.631714+01,41.893705301,12.475609156
178,2014-02-01 00:25:14.747216+01,41.902165221,12.495474423
105,2014-02-01 00:25:15.317627+01,41.906257749,12.490397726
156,2014-02-01 00:25:15.879376+01,41.910910711,12.498325054
187,2014-02-01 00:25:16.053196+01,41.904681667,12.482905
297,2014-02-01 00:25:16.516166+01,41.889728371,12.498661224
53,2014-02-01 00:25:16.785889+01,41.900423965,12.473804389
343,2014-02-01 00:25:16.831467+01,41.897915935,12.469336685
58,2014-02-01 00:25:16.929954+01,41.904782975,12.482808859
61,2014-02-01 00:25:16.96822+01,41.900261667,12.462853333
352,2014-02-01 00:25:18.012431+01,41.902259812,12.472688248
89,2014-02-01 00:25:18.063382+01,41.797153513,12.485158128
59,2014-02-01 00:25:18.702804+01,41.882451544,12.476348132
298,2014-02-01 00:25:18.99769+01,41.901787785,12.494690744
234,2014-02-01 00:25:19.393044+01,41.924785195,12.505486354
311,2014-02-01 00:25:19.772228+01,41.898559059,12.481397417
2,2014-02-01 00:25:19.778668+01,41.892422648,12.469440235
362,2014-02-01 00:25:20.152763+01,41.88993265,12.474531652
79,2014-02-01 00:25:20.683485+01,41.89679115,12.48702223
172,2014-02-01 00:25:21.020086+01,41.90751132,12.490227346
94,2014-02-01 00:25:21.433254+01,41.902618059,12.485959184
188,2014-02-01 00:25:21.855893+01,41.896259086,12.482797241
260,2014-02-01 00:25:22.625816+01,41.895959434,12.476828043
248,2014-02-01 00:25:22.706913+01,41.881529514,12.497371638
331,2014-02-01 00:25:22.721865+01,41.911222916,12.516625011
318,2014-02-01 00:25:23.172851+01,41.903840769,12.489094401
357,2014-02-01 00:25:23.199775+01,41.881343351,12.467517664
352,2014-02-01 00:25:23.474264+01,41.901969127,12.47192516
317,2014-02-01 00:25:23.519374+01,41.909413743,12.448629007
368,2014-02-01 00:25:23.970182+01,41.90466,12.481663333
197,2014-02-01 00:25:24.239501+01,41.897800774,12.467385889
259,2014-02-01 00:25:24.319725+01,41.868075192,12.530300427
295,2014-02-01 00:25:24.326287+01,41.889086974,12.479126748
135,2014-02-01 00:25:24.677754+01,41.896811893,12.473060921
351,2014-02-01 00:25:25.063968+01,41.899965543,12.45360449
232,2014-02-01 00:25:25.140788+01,41.91171888,12.497362357
104,2014-02-01 00:25:25.537029+01,41.794744147,12.251063516
361,2014-02-01 00:25:25.742822+01,41.901035886,12.500288012
315,2014-02-01 00:25:25.928359+01,41.907518228,12.49869117
257,2014-02-01 00:25:26.516153+01,41.890781294,12.47129686
224,2014-02-01 00:25:26.615875+01,41.98435996,12.51341062
37,2014-02-01 00:25:27.909794+01,41.892854126,12.475046054
291,2014-02-01 00:25:28.022126+01,41.77274679,12.35968931
365,2014-02-01 00:25:28.149712+01,41.900634034,12.500139005
174,2014-02-01 00:25:28.639582+01,41.900887276,12.500501667
191,2014-02-01 00:25:28.769862+01,41.889780076,12.498504436
178,2014-02-01 00:25:29.13979+01,41.901726807,12.494996835
105,2014-02-01 00:25:29.177034+01,41.907259239,12.490056398
321,2014-02-01 00:25:29.257008+01,41.90642798,12.48159065
228,2014-02-01 00:25:29.742939+01,41.898051427,12.469134969
341,2014-02-01 00:25:29.872821+01,41.896087849,12.479547681
196,2014-02-01 00:25:30.083135+01,41.893004774,12.475037547
156,2014-02-01 00:25:30.371846+01,41.910910711,12.498325054
59,2014-02-01 00:25:30.999037+01,41.894886525,12.476651878
297,2014-02-01 00:25:31.365842+01,41.889734195,12.498642286
187,2014-02-01 00:25:31.473202+01,41.904785,12.482805
58,2014-02-01 00:25:31.911812+01,41.904804006,12.482825871
61,2014-02-01 00:25:32.226372+01,41.899876667,12.462661667
53,2014-02-01 00:25:32.533532+01,41.900227405,12.473771582
79,2014-02-01 00:25:32.695875+01,41.89664496,12.48706348
343,2014-02-01 00:25:33.534633+01,41.897915935,12.469336685
89,2014-02-01 00:25:33.557762+01,41.798086819,12.48215494
248,2014-02-01 00:25:33.861881+01,41.880085065,12.496313399
298,2014-02-01 00:25:33.95507+01,41.901891134,12.494484046
59,2014-02-01 00:25:34.062919+01,41.882451544,12.476348132
2,2014-02-01 00:25:34.27187+01,41.891869426,12.469808224
234,2014-02-01 00:25:34.772284+01,41.924498293,12.505179177
59,2014-02-01 00:25:35.544056+01,41.894886525,12.476651878
94,2014-02-01 00:25:36.118091+01,41.903240624,12.485270658
362,2014-02-01 00:25:36.80615+01,41.889942731,12.474538557
172,2014-02-01 00:25:37.395422+01,41.90751132,12.490227346
188,2014-02-01 00:25:37.488942+01,41.896259086,12.482797241
260,2014-02-01 00:25:37.64638+01,41.895959434,12.476828043
331,2014-02-01 00:25:37.791578+01,41.910917312,12.516113631
318,2014-02-01 00:25:37.886607+01,41.903840769,12.489094401
357,2014-02-01 00:25:38.598491+01,41.882336133,12.46824356
317,2014-02-01 00:25:38.82966+01,41.909168589,12.449998961
352,2014-02-01 00:25:38.849894+01,41.901547434,12.472078884
368,2014-02-01 00:25:39.028572+01,41.904153333,12.482193333
197,2014-02-01 00:25:39.213721+01,41.897800774,12.467385889
259,2014-02-01 00:25:39.328368+01,41.868075192,12.530300427
135,2014-02-01 00:25:39.986136+01,41.896811893,12.473060921
351,2014-02-01 00:25:40.073702+01,41.899965543,12.45360449
224,2014-02-01 00:25:40.340151+01,41.98436012,12.51340909
361,2014-02-01 00:25:40.446869+01,41.901012165,12.500205953
104,2014-02-01 00:25:40.955708+01,41.794744147,12.251063516
232,2014-02-01 00:25:41.915919+01,41.91171888,12.497362357
321,2014-02-01 00:25:42.149179+01,41.90540992,12.4814443
341,2014-02-01 00:25:42.447666+01,41.895933576,12.477746152
315,2014-02-01 00:25:42.544166+01,41.908135308,12.498569335
37,2014-02-01 00:25:42.578182+01,41.892186627,12.474724154
291,2014-02-01 00:25:43.027162+01,41.772098103,12.35803143
365,2014-02-01 00:25:43.192601+01,41.900634034,12.500139005
228,2014-02-01 00:25:43.559692+01,41.898051427,12.469134969
257,2014-02-01 00:25:43.573492+01,41.890781294,12.47129686
174,2014-02-01 00:25:43.615757+01,41.900801905,12.500371799
191,2014-02-01 00:25:43.762552+01,41.889780076,12.498504436
178,2014-02-01 00:25:43.896082+01,41.901096899,12.494122497
156,2014-02-01 00:25:45.739868+01,41.910910711,12.498325054
196,2014-02-01 00:25:45.829941+01,41.892235618,12.47471386
187,2014-02-01 00:25:46.034556+01,41.904785,12.482805
105,2014-02-01 00:25:46.166928+01,41.907259239,12.490056398
343,2014-02-01 00:25:46.848155+01,41.897915935,12.469336685
58,2014-02-01 00:25:46.876873+01,41.904814038,12.482824239
61,2014-02-01 00:25:46.945636+01,41.899555,12.460658333
79,2014-02-01 00:25:47.528299+01,41.89673598,12.48701623
89,2014-02-01 00:25:48.087579+01,41.799754049,12.481025302
53,2014-02-01 00:25:48.200066+01,41.900531599,12.474921401
297,2014-02-01 00:25:48.656704+01,41.889734195,12.498642286
298,2014-02-01 00:25:48.975113+01,41.901777014,12.494453285
295,2014-02-01 00:25:48.986568+01,41.888691626,12.47857756
59,2014-02-01 00:25:49.00815+01,41.882326643,12.476436745
295,2014-02-01 00:25:49.556543+01,41.887231585,12.478687651
295,2014-02-01 00:25:49.557264+01,41.887231585,12.478687651
2,2014-02-01 00:25:49.562996+01,41.89181797,12.468960069
362,2014-02-01 00:25:49.777874+01,41.889942731,12.474538557
295,2014-02-01 00:25:50.797139+01,41.887231585,12.478687651
172,2014-02-01 00:25:51.456686+01,41.90751132,12.490227346
188,2014-02-01 00:25:51.491584+01,41.896259086,12.482797241
94,2014-02-01 00:25:52.414891+01,41.903820117,12.484468473
234,2014-02-01 00:25:52.823691+01,41.92350985,12.504212096
318,2014-02-01 00:25:52.960357+01,41.903840769,12.489094401
260,2014-02-01 00:25:53.136519+01,41.895959434,12.476828043
357,2014-02-01 00:25:53.336903+01,41.883651438,12.469247701
352,2014-02-01 00:25:53.861399+01,41.900579827,12.472624043
368,2014-02-01 00:25:53.976483+01,41.90417,12.48245
331,2014-02-01 00:25:53.99202+01,41.910917312,12.516113631
197,2014-02-01 00:25:54.207927+01,41.897800774,12.467385889
259,2014-02-01 00:25:54.313274+01,41.868075192,12.530300427
232,2014-02-01 00:25:54.395968+01,41.911771152,12.497747811
317,2014-02-01 00:25:54.59356+01,41.909657621,12.45218767
315,2014-02-01 00:25:54.833243+01,41.909374288,12.498393662
351,2014-02-01 00:25:55.063087+01,41.899965543,12.45360449
224,2014-02-01 00:25:55.13357+01,41.9843602,12.51340917
361,2014-02-01 00:25:55.953874+01,41.900924742,12.500377949
104,2014-02-01 00:25:55.960828+01,41.794744147,12.251063516
135,2014-02-01 00:25:56.042512+01,41.896811893,12.473060921
248,2014-02-01 00:25:56.417661+01,41.879970282,12.496138296
257,2014-02-01 00:25:56.552186+01,41.890781294,12.47129686
321,2014-02-01 00:25:57.253086+01,41.90519647,12.48064142
341,2014-02-01 00:25:57.387544+01,41.896246677,12.476087953
174,2014-02-01 00:25:58.308589+01,41.900609789,12.500314576
365,2014-02-01 00:25:58.427735+01,41.900666613,12.500056632
291,2014-02-01 00:25:58.446211+01,41.771183003,12.355416251
191,2014-02-01 00:25:58.762668+01,41.88996565,12.497737389
228,2014-02-01 00:25:58.839707+01,41.898051427,12.469134969
178,2014-02-01 00:25:59.284337+01,41.900239353,12.492673451
37,2014-02-01 00:25:59.62905+01,41.891950911,12.474554046
196,2014-02-01 00:25:59.921373+01,41.89191028,12.474622015
156,2014-02-01 00:26:00.342289+01,41.910910711,12.498325054
297,2014-02-01 00:26:01.042097+01,41.889851327,12.497949375
187,2014-02-01 00:26:01.049142+01,41.904785,12.482805
53,2014-02-01 00:26:01.737333+01,41.901591941,12.474947884
343,2014-02-01 00:26:01.84332+01,41.897915935,12.469336685
58,2014-02-01 00:26:01.853325+01,41.904924152,12.482848786
311,2014-02-01 00:26:01.937276+01,41.90168269,12.481158884
311,2014-02-01 00:26:01.937862+01,41.90168269,12.481158884
61,2014-02-01 00:26:02.02463+01,41.899543333,12.460405
105,2014-02-01 00:26:02.268629+01,41.907259239,12.490056398
79,2014-02-01 00:26:02.527609+01,41.89969963,12.48771286
89,2014-02-01 00:26:03.07323+01,41.801492707,12.481312901
311,2014-02-01 00:26:03.569755+01,41.901772827,12.48139211
311,2014-02-01 00:26:03.570461+01,41.901772827,12.48139211
248,2014-02-01 00:26:03.576087+01,41.879970282,12.496138296
298,2014-02-01 00:26:03.934943+01,41.901872568,12.494232338
2,2014-02-01 00:26:04.574919+01,41.891610814,12.469303494
234,2014-02-01 00:26:04.735644+01,41.922706583,12.503444773
59,2014-02-01 00:26:04.942625+01,41.881230042,12.477203764
362,2014-02-01 00:26:05.112842+01,41.889942731,12.474538557
311,2014-02-01 00:26:05.415719+01,41.901772827,12.48139211
172,2014-02-01 00:26:06.015423+01,41.90751132,12.490227346
188,2014-02-01 00:26:06.995189+01,41.8964861,12.482698424
295,2014-02-01 00:26:07.503706+01,41.885277857,12.476744486
94,2014-02-01 00:26:07.684415+01,41.904494927,12.483633591
318,2014-02-01 00:26:07.909373+01,41.903840769,12.489094401
260,2014-02-01 00:26:08.024492+01,41.895959434,12.476828043
352,2014-02-01 00:26:08.474606+01,41.900233906,12.473852662
331,2014-02-01 00:26:08.566678+01,41.910843928,12.515566377
357,2014-02-01 00:26:08.682768+01,41.884160802,12.469944384
317,2014-02-01 00:26:08.911589+01,41.910101824,12.454196079
197,2014-02-01 00:26:09.215494+01,41.897800774,12.467385889
368,2014-02-01 00:26:09.225908+01,41.90417,12.48245
259,2014-02-01 00:26:09.334249+01,41.868075192,12.530300427
315,2014-02-01 00:26:09.634837+01,41.910248745,12.498238891
135,2014-02-01 00:26:10.006764+01,41.89702645,12.472904989
351,2014-02-01 00:26:10.075019+01,41.899965543,12.45360449
232,2014-02-01 00:26:10.178643+01,41.91177497,12.497821022
104,2014-02-01 00:26:10.535978+01,41.794744147,12.251063516
224,2014-02-01 00:26:11.03081+01,41.98436043,12.51340968
361,2014-02-01 00:26:11.154865+01,41.900893645,12.500501834
257,2014-02-01 00:26:11.50576+01,41.890781294,12.47129686
321,2014-02-01 00:26:12.543109+01,41.90451315,12.47916714
291,2014-02-01 00:26:13.050098+01,41.770834306,12.355818636
37,2014-02-01 00:26:13.114484+01,41.891950911,12.474554046
341,2014-02-01 00:26:13.348889+01,41.896490824,12.474670262
365,2014-02-01 00:26:13.436362+01,41.900666613,12.500056632
105,2014-02-01 00:26:13.523416+01,41.907804501,12.489587145
174,2014-02-01 00:26:13.617555+01,41.900609789,12.500314576
191,2014-02-01 00:26:13.880811+01,41.890400889,12.495156006
228,2014-02-01 00:26:13.902302+01,41.898051427,12.469134969
178,2014-02-01 00:26:14.220872+01,41.899308569,12.491217758
196,2014-02-01 00:26:14.63152+01,41.89191028,12.474622015
156,2014-02-01 00:26:15.341669+01,41.910910711,12.498325054
187,2014-02-01 00:26:16.090885+01,41.904785,12.482805
58,2014-02-01 00:26:17.00803+01,41.904951998,12.48286206
53,2014-02-01 00:26:17.305207+01,41.902147517,12.47564754
61,2014-02-01 00:26:17.326757+01,41.899543333,12.460405
79,2014-02-01 00:26:17.519513+01,41.90116772,12.48965419
343,2014-02-01 00:26:17.634798+01,41.897915935,12.469336685
248,2014-02-01 00:26:18.547374+01,41.879970282,12.496138296
298,2014-02-01 00:26:18.912346+01,41.902800864,12.493591709
59,2014-02-01 00:26:19.049607+01,41.879830166,12.478177731
89,2014-02-01 00:26:19.136829+01,41.803041265,12.481956559
2,2014-02-01 00:26:19.545282+01,41.89157475,12.469446893
311,2014-02-01 00:26:20.404456+01,41.902209884,12.483076246
94,2014-02-01 00:26:20.676247+01,41.905078712,12.482995669
362,2014-02-01 00:26:20.737593+01,41.889942731,12.474538557
234,2014-02-01 00:26:20.897989+01,41.922991278,12.50236647
295,2014-02-01 00:26:21.691435+01,41.883823325,12.474788612
172,2014-02-01 00:26:22.446252+01,41.90751132,12.490227346
188,2014-02-01 00:26:22.579503+01,41.896746366,12.482555956
331,2014-02-01 00:26:22.810817+01,41.910666106,12.513512475
318,2014-02-01 00:26:23.174805+01,41.903840769,12.489094401
260,2014-02-01 00:26:23.265714+01,41.895959434,12.476828043
357,2014-02-01 00:26:23.278074+01,41.88582452,12.471502386
317,2014-02-01 00:26:23.574547+01,41.910233451,12.454873647
352,2014-02-01 00:26:23.866584+01,41.9000617,12.474809289
197,2014-02-01 00:26:24.215522+01,41.897830049,12.467359331
232,2014-02-01 00:26:24.374257+01,41.911745692,12.497981249
297,2014-02-01 00:26:24.577736+01,41.890311428,12.495715699
259,2014-02-01 00:26:24.632118+01,41.868075192,12.530300427
368,2014-02-01 00:26:24.862934+01,41.903775,12.483758333
351,2014-02-01 00:26:25.065052+01,41.899965543,12.45360449
224,2014-02-01 00:26:25.071112+01,41.98436119,12.51341082
135,2014-02-01 00:26:25.328001+01,41.897100226,12.47295433
361,2014-02-01 00:26:25.449487+01,41.900893394,12.500360096
104,2014-02-01 00:26:25.97099+01,41.794744147,12.251063516
341,2014-02-01 00:26:27.177828+01,41.89651021,12.47462586
321,2014-02-01 00:26:27.184011+01,41.90435344,12.4789209
257,2014-02-01 00:26:27.331392+01,41.89093419,12.470975202
291,2014-02-01 00:26:28.061359+01,41.770834306,12.355818636
365,2014-02-01 00:26:28.427709+01,41.900705365,12.499745436
174,2014-02-01 00:26:28.617843+01,41.900609789,12.500314576
191,2014-02-01 00:26:29.778737+01,41.890483747,12.494763086
178,2014-02-01 00:26:29.9518+01,41.898423537,12.489695367
228,2014-02-01 00:26:30.059814+01,41.898051427,12.469134969
196,2014-02-01 00:26:30.450792+01,41.891722209,12.474324415
37,2014-02-01 00:26:30.483348+01,41.891434001,12.47459833
105,2014-02-01 00:26:30.651586+01,41.909486431,12.488562754
156,2014-02-01 00:26:30.72339+01,41.910910711,12.498325054
187,2014-02-01 00:26:31.041375+01,41.904785,12.482805
297,2014-02-01 00:26:31.0534+01,41.890469561,12.494891045
315,2014-02-01 00:26:31.71276+01,41.910275434,12.498204751
53,2014-02-01 00:26:31.720731+01,41.901942418,12.476027801
61,2014-02-01 00:26:31.974932+01,41.899543333,12.460405
58,2014-02-01 00:26:32.030301+01,41.904953269,12.482858015
343,2014-02-01 00:26:32.12683+01,41.897915935,12.469336685
79,2014-02-01 00:26:32.489197+01,41.90234808,12.49122374
89,2014-02-01 00:26:33.071831+01,41.803041265,12.481956559
59,2014-02-01 00:26:33.69463+01,41.878888655,12.47881856
298,2014-02-01 00:26:33.935316+01,41.903614914,12.492874553
234,2014-02-01 00:26:35.147527+01,41.922991278,12.50236647
188,2014-02-01 00:26:35.439586+01,41.896915988,12.483839903
362,2014-02-01 00:26:35.46083+01,41.889942731,12.474538557
311,2014-02-01 00:26:35.722195+01,41.902647622,12.484965875
94,2014-02-01 00:26:35.922646+01,41.905801435,12.482373914
2,2014-02-01 00:26:35.991815+01,41.89157475,12.469446893
295,2014-02-01 00:26:36.255434+01,41.883799528,12.473866593
172,2014-02-01 00:26:36.740798+01,41.90751132,12.490227346
188,2014-02-01 00:26:36.874812+01,41.896989983,12.484143643
318,2014-02-01 00:26:37.357212+01,41.903840769,12.489094401
357,2014-02-01 00:26:38.212549+01,41.886451423,12.472039962
248,2014-02-01 00:26:38.256316+01,41.879970282,12.496138296
331,2014-02-01 00:26:38.393218+01,41.910085031,12.511691758
352,2014-02-01 00:26:38.46389+01,41.900542108,12.475402812
317,2014-02-01 00:26:38.535735+01,41.909217936,12.455182951
260,2014-02-01 00:26:38.663943+01,41.895959434,12.476828043
368,2014-02-01 00:26:39.070152+01,41.903961667,12.484156667
197,2014-02-01 00:26:39.215497+01,41.898019885,12.467223774
259,2014-02-01 00:26:39.327732+01,41.868075192,12.530300427
135,2014-02-01 00:26:39.366072+01,41.897111061,12.472932479
232,2014-02-01 00:26:39.508639+01,41.911265723,12.498078364
351,2014-02-01 00:26:39.755693+01,41.899965543,12.45360449
224,2014-02-01 00:26:39.868239+01,41.98436209,12.51340889
361,2014-02-01 00:26:39.89674+01,41.900899638,12.500275858
104,2014-02-01 00:26:40.854389+01,41.794197377,12.250427111
315,2014-02-01 00:26:41.119672+01,41.910763632,12.498961563
257,2014-02-01 00:26:41.238998+01,41.891421507,12.470365933
37,2014-02-01 00:26:41.812166+01,41.890205406,12.474349581
341,2014-02-01 00:26:42.092925+01,41.896621579,12.473848321
321,2014-02-01 00:26:42.730398+01,41.90435344,12.4789209
291,2014-02-01 00:26:43.023661+01,41.770834306,12.355818636
365,2014-02-01 00:26:43.292637+01,41.90038594,12.499310276
191,2014-02-01 00:26:43.456366+01,41.890483747,12.494763086
105,2014-02-01 00:26:43.496635+01,41.909942396,12.489503317
228,2014-02-01 00:26:43.861298+01,41.898051427,12.469134969
178,2014-02-01 00:26:44.428828+01,41.897573215,12.48845261
196,2014-02-01 00:26:44.59428+01,41.892127874,12.471997042
37,2014-02-01 00:26:44.617096+01,41.890205406,12.474349581
174,2014-02-01 00:26:44.63336+01,41.900780469,12.499850927
156,2014-02-01 00:26:45.342401+01,41.910910711,12.498325054
187,2014-02-01 00:26:45.817213+01,41.904785,12.482805
297,2014-02-01 00:26:46.037901+01,41.890493034,12.49462855
58,2014-02-01 00:26:46.514741+01,41.90495327,12.482858014
53,2014-02-01 00:26:46.726006+01,41.901443885,12.47622369
343,2014-02-01 00:26:47.131106+01,41.897915935,12.469336685
61,2014-02-01 00:26:47.219717+01,41.90021,12.456786667
79,2014-02-01 00:26:47.507215+01,41.90373182,12.49347672
89,2014-02-01 00:26:48.065642+01,41.803041265,12.481956559
248,2014-02-01 00:26:48.709186+01,41.879585653,12.495477998
298,2014-02-01 00:26:48.973821+01,41.903981203,12.493646946
59,2014-02-01 00:26:49.022814+01,41.878823543,12.478865944
2,2014-02-01 00:26:49.558605+01,41.89157475,12.469446893
234,2014-02-01 00:26:49.815195+01,41.922991278,12.50236647
311,2014-02-01 00:26:50.723892+01,41.902768386,12.485499618
295,2014-02-01 00:26:50.752622+01,41.882693334,12.4724845
362,2014-02-01 00:26:51.340477+01,41.889942731,12.474538557
172,2014-02-01 00:26:52.539682+01,41.90751132,12.490227346
318,2014-02-01 00:26:52.86081+01,41.903840769,12.489094401
260,2014-02-01 00:26:53.037368+01,41.895959434,12.476828043
357,2014-02-01 00:26:53.214495+01,41.887644537,12.472887992
188,2014-02-01 00:26:53.307297+01,41.896839709,12.48528262
331,2014-02-01 00:26:53.457498+01,41.909935959,12.511036377
352,2014-02-01 00:26:53.463254+01,41.900380631,12.475981666
317,2014-02-01 00:26:53.685164+01,41.908866685,12.455237946
94,2014-02-01 00:26:54.050606+01,41.905558203,12.481080826
197,2014-02-01 00:26:54.211583+01,41.898933279,12.466641532
259,2014-02-01 00:26:54.333929+01,41.868075192,12.530300427
368,2014-02-01 00:26:54.563375+01,41.904826667,12.48286
351,2014-02-01 00:26:55.021891+01,41.899965543,12.45360449
315,2014-02-01 00:26:55.254403+01,41.911220284,12.49855881
232,2014-02-01 00:26:55.330703+01,41.911265723,12.498078364
361,2014-02-01 00:26:55.972259+01,41.900827512,12.500627479
104,2014-02-01 00:26:55.997737+01,41.794261658,12.249855137
224,2014-02-01 00:26:56.555876+01,41.98436255,12.51340887
341,2014-02-01 00:26:57.12554+01,41.897005874,12.472580116
135,2014-02-01 00:26:57.332453+01,41.897111061,12.472932479
321,2014-02-01 00:26:57.565103+01,41.90435344,12.4789209
257,2014-02-01 00:26:57.57401+01,41.891565666,12.47017369
37,2014-02-01 00:26:57.679646+01,41.889794327,12.474502679
291,2014-02-01 00:26:58.060529+01,41.770834306,12.355818636
105,2014-02-01 00:26:58.497054+01,41.911165938,12.491660752
174,2014-02-01 00:26:58.626832+01,41.90156797,12.498786278
191,2014-02-01 00:26:58.790077+01,41.890477266,12.494572898
228,2014-02-01 00:26:58.856915+01,41.898051427,12.469134969
365,2014-02-01 00:26:58.97106+01,41.90038594,12.499310276
178,2014-02-01 00:26:59.210795+01,41.89651763,12.486835076
156,2014-02-01 00:27:00.729492+01,41.910938828,12.4983484
187,2014-02-01 00:27:00.817284+01,41.904785,12.482805
58,2014-02-01 00:27:01.603872+01,41.90495327,12.482858014
61,2014-02-01 00:27:02.219575+01,41.900261667,12.45535
79,2014-02-01 00:27:02.523044+01,41.90401958,12.49427362
53,2014-02-01 00:27:03.028976+01,41.901399969,12.477079365
343,2014-02-01 00:27:03.09368+01,41.897915935,12.469336685
196,2014-02-01 00:27:04.030364+01,41.893631473,12.470112704
297,2014-02-01 00:27:04.052232+01,41.890926364,12.493051234
89,2014-02-01 00:27:04.321367+01,41.803855492,12.482351335
298,2014-02-01 00:27:04.534328+01,41.904138699,12.494405592
2,2014-02-01 00:27:04.546362+01,41.89157475,12.469446893
248,2014-02-01 00:27:05.03552+01,41.878711906,12.494968097
59,2014-02-01 00:27:05.054307+01,41.878425702,12.478863446
362,2014-02-01 00:27:05.11386+01,41.889942731,12.474538557
234,2014-02-01 00:27:05.566352+01,41.922991278,12.50236647
94,2014-02-01 00:27:05.674755+01,41.905111898,12.479321426
311,2014-02-01 00:27:05.718062+01,41.902768386,12.485499618
